# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-04-06 11:49:27 -04:00	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10128500 WEBER RIVER NEAR OAKLEY, UT
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 10128500
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    143489      00060        00003      144284         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     P  Provisional data subject to revision.
#     Ice  Ice affected
#
agency_cd	site_no	datetime	143489_00060_00003	143489_00060_00003_cd
USGS	10128500	1906-08-08	130	A
USGS	10128500	1906-08-09	130	A
USGS	10128500	1906-08-10	130	A
USGS	10128500	1906-08-11	120	A
USGS	10128500	1906-08-12	120	A
USGS	10128500	1906-08-13	180	A
USGS	10128500	1906-08-14	142	A
USGS	10128500	1906-08-15	109	A
USGS	10128500	1906-08-16	109	A
USGS	10128500	1906-08-17	109	A
USGS	10128500	1906-08-18	109	A
USGS	10128500	1906-08-19	109	A
USGS	10128500	1906-08-20	241	A
USGS	10128500	1906-08-21	241	A
USGS	10128500	1906-08-22	312	A
USGS	10128500	1906-08-23	241	A
USGS	10128500	1906-08-24	180	A
USGS	10128500	1906-08-25	154	A
USGS	10128500	1906-08-26	154	A
USGS	10128500	1906-08-27	154	A
USGS	10128500	1906-08-28	142	A
USGS	10128500	1906-08-29	142	A
USGS	10128500	1906-08-30	109	A
USGS	10128500	1906-08-31	109	A
USGS	10128500	1906-09-01	180	A
USGS	10128500	1906-09-02	180	A
USGS	10128500	1906-09-03	167	A
USGS	10128500	1906-09-04	154	A
USGS	10128500	1906-09-05	154	A
USGS	10128500	1906-09-06	130	A
USGS	10128500	1906-09-07	130	A
USGS	10128500	1906-09-08	120	A
USGS	10128500	1906-09-09	120	A
USGS	10128500	1906-09-10	109	A
USGS	10128500	1906-09-11	109	A
USGS	10128500	1906-09-12	109	A
USGS	10128500	1906-09-13	109	A
USGS	10128500	1906-09-14	109	A
USGS	10128500	1906-09-15	109	A
USGS	10128500	1906-09-16	109	A
USGS	10128500	1906-09-17	109	A
USGS	10128500	1906-09-18	109	A
USGS	10128500	1906-09-19	109	A
USGS	10128500	1906-09-20	109	A
USGS	10128500	1906-09-21	109	A
USGS	10128500	1906-09-22	109	A
USGS	10128500	1906-09-23	100	A
USGS	10128500	1906-09-24	100	A
USGS	10128500	1906-09-25	100	A
USGS	10128500	1906-09-26	100	A
USGS	10128500	1906-09-27	82	A
USGS	10128500	1906-09-28	82	A
USGS	10128500	1906-09-29	82	A
USGS	10128500	1906-09-30	82	A
USGS	10128500	1906-10-01	82	A
USGS	10128500	1906-10-02	82	A
USGS	10128500	1906-10-03	82	A
USGS	10128500	1906-10-04	82	A
USGS	10128500	1906-10-05	82	A
USGS	10128500	1906-10-06	82	A
USGS	10128500	1906-10-07	82	A
USGS	10128500	1906-10-08	82	A
USGS	10128500	1906-10-09	82	A
USGS	10128500	1906-10-10	82	A
USGS	10128500	1906-10-11	73	A
USGS	10128500	1906-10-12	73	A
USGS	10128500	1906-10-13	73	A
USGS	10128500	1906-10-14	73	A
USGS	10128500	1906-10-15	73	A
USGS	10128500	1906-10-16	73	A
USGS	10128500	1906-10-17	73	A
USGS	10128500	1906-10-18	73	A
USGS	10128500	1906-10-19	73	A
USGS	10128500	1906-10-20	66	A
USGS	10128500	1906-10-21	66	A
USGS	10128500	1906-10-22	66	A
USGS	10128500	1906-10-23	66	A
USGS	10128500	1906-10-24	66	A
USGS	10128500	1906-10-25	73	A
USGS	10128500	1906-10-26	73	A
USGS	10128500	1906-10-27	73	A
USGS	10128500	1906-10-28	73	A
USGS	10128500	1906-10-29	73	A
USGS	10128500	1906-10-30	73	A
USGS	10128500	1906-10-31	73	A
USGS	10128500	1906-11-01	73	A
USGS	10128500	1906-11-02	73	A
USGS	10128500	1906-11-03	73	A
USGS	10128500	1906-11-04	73	A
USGS	10128500	1906-11-05	73	A
USGS	10128500	1906-11-06	73	A
USGS	10128500	1906-11-07	73	A
USGS	10128500	1906-11-08	73	A
USGS	10128500	1906-11-09	73	A
USGS	10128500	1906-11-10	66	A
USGS	10128500	1906-11-11	66	A
USGS	10128500	1906-11-12	66	A
USGS	10128500	1906-11-13	66	A
USGS	10128500	1906-11-14	66	A
USGS	10128500	1906-11-15	66	A
USGS	10128500	1906-11-16	66	A
USGS	10128500	1906-11-17	66	A
USGS	10128500	1906-11-18	58	A
USGS	10128500	1906-11-19	55	A
USGS	10128500	1906-11-20	55	A
USGS	10128500	1906-11-21	55	A
USGS	10128500	1906-11-22	55	A
USGS	10128500	1906-11-23	55	A
USGS	10128500	1906-11-24	55	A
USGS	10128500	1906-11-25	55	A
USGS	10128500	1906-11-26	55	A
USGS	10128500	1906-11-27	55	A
USGS	10128500	1906-11-28	55	A
USGS	10128500	1906-11-29	55	A
USGS	10128500	1906-11-30	55	A
USGS	10128500	1906-12-01	55	A
USGS	10128500	1906-12-02	55	A
USGS	10128500	1906-12-03	58	A
USGS	10128500	1906-12-04	58	A
USGS	10128500	1906-12-05	62	A
USGS	10128500	1906-12-06	66	A
USGS	10128500	1906-12-07	66	A
USGS	10128500	1906-12-08	66	A
USGS	10128500	1906-12-09	66	A
USGS	10128500	1906-12-10	66	A
USGS	10128500	1906-12-11	66	A
USGS	10128500	1906-12-12	66	A
USGS	10128500	1906-12-13	66	A
USGS	10128500	1906-12-14	66	A
USGS	10128500	1906-12-15	66	A
USGS	10128500	1906-12-16	66	A
USGS	10128500	1906-12-17	66	A
USGS	10128500	1906-12-18	66	A
USGS	10128500	1906-12-19	66	A
USGS	10128500	1906-12-20	66	A
USGS	10128500	1906-12-21	66	A
USGS	10128500	1906-12-22	66	A
USGS	10128500	1906-12-23	66	A
USGS	10128500	1906-12-24	66	A
USGS	10128500	1906-12-25	66	A
USGS	10128500	1906-12-26	66	A
USGS	10128500	1906-12-27	66	A
USGS	10128500	1906-12-28	66	A
USGS	10128500	1906-12-29	66	A
USGS	10128500	1906-12-30	66	A
USGS	10128500	1906-12-31	66	A
USGS	10128500	1907-01-01	66	A
USGS	10128500	1907-01-02	66	A
USGS	10128500	1907-01-03	66	A
USGS	10128500	1907-01-04	66	A
USGS	10128500	1907-01-05	66	A
USGS	10128500	1907-01-06	66	A
USGS	10128500	1907-01-07	66	A
USGS	10128500	1907-01-08	66	A
USGS	10128500	1907-01-09	66	A
USGS	10128500	1907-01-10	66	A
USGS	10128500	1907-01-11	66	A
USGS	10128500	1907-01-12	66	A
USGS	10128500	1907-01-13	66	A
USGS	10128500	1907-01-14	66	A
USGS	10128500	1907-01-15	66	A
USGS	10128500	1907-01-16	66	A
USGS	10128500	1907-01-17	66	A
USGS	10128500	1907-01-18	66	A
USGS	10128500	1907-01-19	66	A
USGS	10128500	1907-01-20	66	A
USGS	10128500	1907-01-21	66	A
USGS	10128500	1907-01-22	66	A
USGS	10128500	1907-01-23	66	A
USGS	10128500	1907-01-24	66	A
USGS	10128500	1907-01-25	66	A
USGS	10128500	1907-01-26	66	A
USGS	10128500	1907-01-27	66	A
USGS	10128500	1907-01-28	66	A
USGS	10128500	1907-01-29	66	A
USGS	10128500	1907-01-30	66	A
USGS	10128500	1907-01-31	66	A
USGS	10128500	1907-02-01	66	A
USGS	10128500	1907-02-02	66	A
USGS	10128500	1907-02-03	66	A
USGS	10128500	1907-02-04	66	A
USGS	10128500	1907-02-05	66	A
USGS	10128500	1907-02-06	66	A
USGS	10128500	1907-02-07	66	A
USGS	10128500	1907-02-08	66	A
USGS	10128500	1907-02-09	66	A
USGS	10128500	1907-02-10	66	A
USGS	10128500	1907-02-11	66	A
USGS	10128500	1907-02-12	66	A
USGS	10128500	1907-02-13	66	A
USGS	10128500	1907-02-14	66	A
USGS	10128500	1907-02-15	73	A
USGS	10128500	1907-02-16	73	A
USGS	10128500	1907-02-17	73	A
USGS	10128500	1907-02-18	73	A
USGS	10128500	1907-02-19	66	A
USGS	10128500	1907-02-20	66	A
USGS	10128500	1907-02-21	66	A
USGS	10128500	1907-02-22	66	A
USGS	10128500	1907-02-23	66	A
USGS	10128500	1907-02-24	66	A
USGS	10128500	1907-02-25	66	A
USGS	10128500	1907-02-26	66	A
USGS	10128500	1907-02-27	66	A
USGS	10128500	1907-02-28	66	A
USGS	10128500	1907-03-01	66	A
USGS	10128500	1907-03-02	66	A
USGS	10128500	1907-03-03	66	A
USGS	10128500	1907-03-04	66	A
USGS	10128500	1907-03-05	58	A
USGS	10128500	1907-03-06	58	A
USGS	10128500	1907-03-07	58	A
USGS	10128500	1907-03-08	58	A
USGS	10128500	1907-03-09	58	A
USGS	10128500	1907-03-10	58	A
USGS	10128500	1907-03-11	66	A
USGS	10128500	1907-03-12	66	A
USGS	10128500	1907-03-13	73	A
USGS	10128500	1907-03-14	73	A
USGS	10128500	1907-03-15	82	A
USGS	10128500	1907-03-16	82	A
USGS	10128500	1907-03-17	90	A
USGS	10128500	1907-03-18	100	A
USGS	10128500	1907-03-19	109	A
USGS	10128500	1907-03-20	130	A
USGS	10128500	1907-03-21	130	A
USGS	10128500	1907-03-22	130	A
USGS	10128500	1907-03-23	130	A
USGS	10128500	1907-03-24	130	A
USGS	10128500	1907-03-25	130	A
USGS	10128500	1907-03-26	130	A
USGS	10128500	1907-03-27	120	A
USGS	10128500	1907-03-28	120	A
USGS	10128500	1907-03-29	109	A
USGS	10128500	1907-03-30	109	A
USGS	10128500	1907-03-31	109	A
USGS	10128500	1907-04-01	109	A
USGS	10128500	1907-04-02	120	A
USGS	10128500	1907-04-03	154	A
USGS	10128500	1907-04-04	167	A
USGS	10128500	1907-04-05	180	A
USGS	10128500	1907-04-06	154	A
USGS	10128500	1907-04-07	142	A
USGS	10128500	1907-04-08	142	A
USGS	10128500	1907-04-09	167	A
USGS	10128500	1907-04-10	167	A
USGS	10128500	1907-04-11	180	A
USGS	10128500	1907-04-12	209	A
USGS	10128500	1907-04-13	258	A
USGS	10128500	1907-04-14	630	A
USGS	10128500	1907-04-15	690	A
USGS	10128500	1907-04-16	630	A
USGS	10128500	1907-04-17	542	A
USGS	10128500	1907-04-18	542	A
USGS	10128500	1907-04-19	542	A
USGS	10128500	1907-04-20	338	A
USGS	10128500	1907-04-21	360	A
USGS	10128500	1907-04-22	360	A
USGS	10128500	1907-04-23	338	A
USGS	10128500	1907-04-24	360	A
USGS	10128500	1907-04-25	410	A
USGS	10128500	1907-04-26	460	A
USGS	10128500	1907-04-27	488	A
USGS	10128500	1907-04-28	460	A
USGS	10128500	1907-04-29	460	A
USGS	10128500	1907-04-30	460	A
USGS	10128500	1907-05-01	435	A
USGS	10128500	1907-05-02	435	A
USGS	10128500	1907-05-03	435	A
USGS	10128500	1907-05-04	360	A
USGS	10128500	1907-05-05	360	A
USGS	10128500	1907-05-06	360	A
USGS	10128500	1907-05-07	385	A
USGS	10128500	1907-05-08	385	A
USGS	10128500	1907-05-09	410	A
USGS	10128500	1907-05-10	460	A
USGS	10128500	1907-05-11	555	A
USGS	10128500	1907-05-12	668	A
USGS	10128500	1907-05-13	610	A
USGS	10128500	1907-05-14	555	A
USGS	10128500	1907-05-15	668	A
USGS	10128500	1907-05-16	728	A
USGS	10128500	1907-05-17	822	A
USGS	10128500	1907-05-18	855	A
USGS	10128500	1907-05-19	1070	A
USGS	10128500	1907-05-20	1310	A
USGS	10128500	1907-05-21	1490	A
USGS	10128500	1907-05-22	1580	A
USGS	10128500	1907-05-23	1400	A
USGS	10128500	1907-05-24	1310	A
USGS	10128500	1907-05-25	1230	A
USGS	10128500	1907-05-26	995	A
USGS	10128500	1907-05-27	925	A
USGS	10128500	1907-05-28	855	A
USGS	10128500	1907-05-29	855	A
USGS	10128500	1907-05-30	995	A
USGS	10128500	1907-05-31	1150	A
USGS	10128500	1907-06-01	1400	A
USGS	10128500	1907-06-02	1490	A
USGS	10128500	1907-06-03	1580	A
USGS	10128500	1907-06-04	1680	A
USGS	10128500	1907-06-05	1880	A
USGS	10128500	1907-06-06	1880	A
USGS	10128500	1907-06-07	2080	A
USGS	10128500	1907-06-08	1780	A
USGS	10128500	1907-06-09	1510	A
USGS	10128500	1907-06-10	1270	A
USGS	10128500	1907-06-11	1270	A
USGS	10128500	1907-06-12	1600	A
USGS	10128500	1907-06-13	1430	A
USGS	10128500	1907-06-14	1270	A
USGS	10128500	1907-06-15	1040	A
USGS	10128500	1907-06-16	975	A
USGS	10128500	1907-06-17	975	A
USGS	10128500	1907-06-18	1040	A
USGS	10128500	1907-06-19	1430	A
USGS	10128500	1907-06-20	1600	A
USGS	10128500	1907-06-21	1780	A
USGS	10128500	1907-06-22	2180	A
USGS	10128500	1907-06-23	1600	A
USGS	10128500	1907-06-24	1430	A
USGS	10128500	1907-06-25	1430	A
USGS	10128500	1907-06-26	1510	A
USGS	10128500	1907-06-27	1690	A
USGS	10128500	1907-06-28	2080	A
USGS	10128500	1907-06-29	2180	A
USGS	10128500	1907-06-30	2180	A
USGS	10128500	1907-07-01	2860	A
USGS	10128500	1907-07-02	2860	A
USGS	10128500	1907-07-03	3240	A
USGS	10128500	1907-07-04	3370	A
USGS	10128500	1907-07-05	3370	A
USGS	10128500	1907-07-06	3500	A
USGS	10128500	1907-07-07	2980	A
USGS	10128500	1907-07-08	2290	A
USGS	10128500	1907-07-09	2180	A
USGS	10128500	1907-07-10	1780	A
USGS	10128500	1907-07-11	1580	A
USGS	10128500	1907-07-12	1400	A
USGS	10128500	1907-07-13	1230	A
USGS	10128500	1907-07-14	1230	A
USGS	10128500	1907-07-15	1150	A
USGS	10128500	1907-07-16	995	A
USGS	10128500	1907-07-17	925	A
USGS	10128500	1907-07-18	890	A
USGS	10128500	1907-07-19	890	A
USGS	10128500	1907-07-20	855	A
USGS	10128500	1907-07-21	822	A
USGS	10128500	1907-07-22	728	A
USGS	10128500	1907-07-23	698	A
USGS	10128500	1907-07-24	639	A
USGS	10128500	1907-07-25	610	A
USGS	10128500	1907-07-26	610	A
USGS	10128500	1907-07-27	582	A
USGS	10128500	1907-07-28	515	A
USGS	10128500	1907-07-29	488	A
USGS	10128500	1907-07-30	410	A
USGS	10128500	1907-07-31	385	A
USGS	10128500	1907-08-01	385	A
USGS	10128500	1907-08-02	360	A
USGS	10128500	1907-08-03	360	A
USGS	10128500	1907-08-04	410	A
USGS	10128500	1907-08-05	360	A
USGS	10128500	1907-08-06	385	A
USGS	10128500	1907-08-07	315	A
USGS	10128500	1907-08-08	295	A
USGS	10128500	1907-08-09	241	A
USGS	10128500	1907-08-10	225	A
USGS	10128500	1907-08-11	209	A
USGS	10128500	1907-08-12	194	A
USGS	10128500	1907-08-13	194	A
USGS	10128500	1907-08-14	194	A
USGS	10128500	1907-08-15	194	A
USGS	10128500	1907-08-16	194	A
USGS	10128500	1907-08-17	194	A
USGS	10128500	1907-08-18	194	A
USGS	10128500	1907-08-19	194	A
USGS	10128500	1907-08-20	194	A
USGS	10128500	1907-08-21	194	A
USGS	10128500	1907-08-22	174	A
USGS	10128500	1907-08-23	154	A
USGS	10128500	1907-08-24	154	A
USGS	10128500	1907-08-25	154	A
USGS	10128500	1907-08-26	154	A
USGS	10128500	1907-08-27	154	A
USGS	10128500	1907-08-28	142	A
USGS	10128500	1907-08-29	142	A
USGS	10128500	1907-08-30	142	A
USGS	10128500	1907-08-31	142	A
USGS	10128500	1907-09-01	142	A
USGS	10128500	1907-09-02	142	A
USGS	10128500	1907-09-03	130	A
USGS	10128500	1907-09-04	130	A
USGS	10128500	1907-09-05	130	A
USGS	10128500	1907-09-06	130	A
USGS	10128500	1907-09-07	130	A
USGS	10128500	1907-09-08	120	A
USGS	10128500	1907-09-09	120	A
USGS	10128500	1907-09-10	120	A
USGS	10128500	1907-09-11	109	A
USGS	10128500	1907-09-12	109	A
USGS	10128500	1907-09-13	109	A
USGS	10128500	1907-09-14	109	A
USGS	10128500	1907-09-15	100	A
USGS	10128500	1907-09-16	100	A
USGS	10128500	1907-09-17	90	A
USGS	10128500	1907-09-18	90	A
USGS	10128500	1907-09-19	90	A
USGS	10128500	1907-09-20	90	A
USGS	10128500	1907-09-21	90	A
USGS	10128500	1907-09-22	90	A
USGS	10128500	1907-09-23	90	A
USGS	10128500	1907-09-24	90	A
USGS	10128500	1907-09-25	90	A
USGS	10128500	1907-09-26	90	A
USGS	10128500	1907-09-27	90	A
USGS	10128500	1907-09-28	90	A
USGS	10128500	1907-09-29	90	A
USGS	10128500	1907-09-30	90	A
USGS	10128500	1907-10-01	90	A
USGS	10128500	1907-10-02	90	A
USGS	10128500	1907-10-03	90	A
USGS	10128500	1907-10-04	90	A
USGS	10128500	1907-10-05	90	A
USGS	10128500	1907-10-06	90	A
USGS	10128500	1907-10-07	90	A
USGS	10128500	1907-10-08	90	A
USGS	10128500	1907-10-09	90	A
USGS	10128500	1907-10-10	90	A
USGS	10128500	1907-10-11	90	A
USGS	10128500	1907-10-12	90	A
USGS	10128500	1907-10-13	90	A
USGS	10128500	1907-10-14	90	A
USGS	10128500	1907-10-15	90	A
USGS	10128500	1907-10-16	90	A
USGS	10128500	1907-10-17	90	A
USGS	10128500	1907-10-18	90	A
USGS	10128500	1907-10-19	82	A
USGS	10128500	1907-10-20	82	A
USGS	10128500	1907-10-21	82	A
USGS	10128500	1907-10-22	82	A
USGS	10128500	1907-10-23	82	A
USGS	10128500	1907-10-24	82	A
USGS	10128500	1907-10-25	82	A
USGS	10128500	1907-10-26	82	A
USGS	10128500	1907-10-27	82	A
USGS	10128500	1907-10-28	73	A
USGS	10128500	1907-10-29	73	A
USGS	10128500	1907-10-30	73	A
USGS	10128500	1907-10-31	73	A
USGS	10128500	1907-11-01	73	A
USGS	10128500	1907-11-02	73	A
USGS	10128500	1907-11-03	73	A
USGS	10128500	1907-11-04	73	A
USGS	10128500	1907-11-05	73	A
USGS	10128500	1907-11-06	73	A
USGS	10128500	1907-11-07	73	A
USGS	10128500	1907-11-08	73	A
USGS	10128500	1907-11-09	73	A
USGS	10128500	1907-11-10	73	A
USGS	10128500	1907-11-11	73	A
USGS	10128500	1907-11-12	73	A
USGS	10128500	1907-11-13	73	A
USGS	10128500	1907-11-14	66	A
USGS	10128500	1907-11-15	66	A
USGS	10128500	1907-11-16	66	A
USGS	10128500	1907-11-17	66	A
USGS	10128500	1907-11-18	66	A
USGS	10128500	1907-11-19	66	A
USGS	10128500	1907-11-20	73	A
USGS	10128500	1907-11-21	73	A
USGS	10128500	1907-11-22	73	A
USGS	10128500	1907-11-23	73	A
USGS	10128500	1907-11-24	73	A
USGS	10128500	1907-11-25	73	A
USGS	10128500	1907-11-26	73	A
USGS	10128500	1907-11-27	73	A
USGS	10128500	1907-11-28	73	A
USGS	10128500	1907-11-29	73	A
USGS	10128500	1907-11-30	73	A
USGS	10128500	1907-12-01	82	A
USGS	10128500	1907-12-02	73	A
USGS	10128500	1907-12-03	73	A
USGS	10128500	1907-12-04	73	A
USGS	10128500	1907-12-05	73	A
USGS	10128500	1907-12-06	73	A
USGS	10128500	1907-12-07	73	A
USGS	10128500	1907-12-08	73	A
USGS	10128500	1907-12-09	73	A
USGS	10128500	1907-12-10	82	A
USGS	10128500	1907-12-11	82	A
USGS	10128500	1907-12-12	82	A
USGS	10128500	1907-12-13	73	A
USGS	10128500	1907-12-14	73	A
USGS	10128500	1907-12-15	73	A
USGS	10128500	1907-12-16	73	A
USGS	10128500	1907-12-17	73	A
USGS	10128500	1907-12-18	73	A
USGS	10128500	1907-12-19	73	A
USGS	10128500	1907-12-20	73	A
USGS	10128500	1907-12-21	73	A
USGS	10128500	1907-12-22	73	A
USGS	10128500	1907-12-23	73	A
USGS	10128500	1907-12-24	73	A
USGS	10128500	1907-12-25	73	A
USGS	10128500	1907-12-26	73	A
USGS	10128500	1907-12-27	73	A
USGS	10128500	1907-12-28	73	A
USGS	10128500	1907-12-29	73	A
USGS	10128500	1907-12-30	73	A
USGS	10128500	1907-12-31	73	A
USGS	10128500	1908-01-01	58	A
USGS	10128500	1908-01-02	58	A
USGS	10128500	1908-01-03	58	A
USGS	10128500	1908-01-04	58	A
USGS	10128500	1908-01-05	58	A
USGS	10128500	1908-01-06	58	A
USGS	10128500	1908-01-07	58	A
USGS	10128500	1908-01-08	58	A
USGS	10128500	1908-01-09	58	A
USGS	10128500	1908-01-10	58	A
USGS	10128500	1908-01-11	58	A
USGS	10128500	1908-01-12	58	A
USGS	10128500	1908-01-13	58	A
USGS	10128500	1908-01-14	58	A
USGS	10128500	1908-01-15	58	A
USGS	10128500	1908-01-16	58	A
USGS	10128500	1908-01-17	58	A
USGS	10128500	1908-01-18	58	A
USGS	10128500	1908-01-19	58	A
USGS	10128500	1908-01-20	58	A
USGS	10128500	1908-01-21	58	A
USGS	10128500	1908-01-22	58	A
USGS	10128500	1908-01-23	58	A
USGS	10128500	1908-01-24	58	A
USGS	10128500	1908-01-25	58	A
USGS	10128500	1908-01-26	58	A
USGS	10128500	1908-01-27	58	A
USGS	10128500	1908-01-28	58	A
USGS	10128500	1908-01-29	58	A
USGS	10128500	1908-01-30	58	A
USGS	10128500	1908-01-31	58	A
USGS	10128500	1908-02-01	58	A
USGS	10128500	1908-02-02	58	A
USGS	10128500	1908-02-03	58	A
USGS	10128500	1908-02-04	58	A
USGS	10128500	1908-02-05	58	A
USGS	10128500	1908-02-06	58	A
USGS	10128500	1908-02-07	58	A
USGS	10128500	1908-02-08	58	A
USGS	10128500	1908-02-09	58	A
USGS	10128500	1908-02-10	58	A
USGS	10128500	1908-02-11	58	A
USGS	10128500	1908-02-12	58	A
USGS	10128500	1908-02-13	58	A
USGS	10128500	1908-02-14	58	A
USGS	10128500	1908-02-15	58	A
USGS	10128500	1908-02-16	46	A
USGS	10128500	1908-02-17	46	A
USGS	10128500	1908-02-18	46	A
USGS	10128500	1908-02-19	46	A
USGS	10128500	1908-02-20	46	A
USGS	10128500	1908-02-21	46	A
USGS	10128500	1908-02-22	46	A
USGS	10128500	1908-02-23	46	A
USGS	10128500	1908-02-24	46	A
USGS	10128500	1908-02-25	46	A
USGS	10128500	1908-02-26	46	A
USGS	10128500	1908-02-27	46	A
USGS	10128500	1908-02-28	46	A
USGS	10128500	1908-02-29	46	A
USGS	10128500	1908-03-01	46	A
USGS	10128500	1908-03-02	46	A
USGS	10128500	1908-03-03	46	A
USGS	10128500	1908-03-04	46	A
USGS	10128500	1908-03-05	52	A
USGS	10128500	1908-03-06	58	A
USGS	10128500	1908-03-07	73	A
USGS	10128500	1908-03-08	73	A
USGS	10128500	1908-03-09	58	A
USGS	10128500	1908-03-10	58	A
USGS	10128500	1908-03-11	52	A
USGS	10128500	1908-03-12	46	A
USGS	10128500	1908-03-13	46	A
USGS	10128500	1908-03-14	46	A
USGS	10128500	1908-03-15	46	A
USGS	10128500	1908-03-16	46	A
USGS	10128500	1908-03-17	52	A
USGS	10128500	1908-03-18	52	A
USGS	10128500	1908-03-19	52	A
USGS	10128500	1908-03-20	52	A
USGS	10128500	1908-03-21	52	A
USGS	10128500	1908-03-22	52	A
USGS	10128500	1908-03-23	52	A
USGS	10128500	1908-03-24	52	A
USGS	10128500	1908-03-25	52	A
USGS	10128500	1908-03-26	52	A
USGS	10128500	1908-03-27	52	A
USGS	10128500	1908-03-28	52	A
USGS	10128500	1908-03-29	52	A
USGS	10128500	1908-03-30	52	A
USGS	10128500	1908-03-31	52	A
USGS	10128500	1908-04-01	58	A
USGS	10128500	1908-04-02	58	A
USGS	10128500	1908-04-03	66	A
USGS	10128500	1908-04-04	66	A
USGS	10128500	1908-04-05	66	A
USGS	10128500	1908-04-06	73	A
USGS	10128500	1908-04-07	73	A
USGS	10128500	1908-04-08	82	A
USGS	10128500	1908-04-09	82	A
USGS	10128500	1908-04-10	90	A
USGS	10128500	1908-04-11	100	A
USGS	10128500	1908-04-12	109	A
USGS	10128500	1908-04-13	120	A
USGS	10128500	1908-04-14	130	A
USGS	10128500	1908-04-15	142	A
USGS	10128500	1908-04-16	154	A
USGS	10128500	1908-04-17	180	A
USGS	10128500	1908-04-18	209	A
USGS	10128500	1908-04-19	225	A
USGS	10128500	1908-04-20	241	A
USGS	10128500	1908-04-21	258	A
USGS	10128500	1908-04-22	275	A
USGS	10128500	1908-04-23	315	A
USGS	10128500	1908-04-24	275	A
USGS	10128500	1908-04-25	275	A
USGS	10128500	1908-04-26	258	A
USGS	10128500	1908-04-27	241	A
USGS	10128500	1908-04-28	209	A
USGS	10128500	1908-04-29	180	A
USGS	10128500	1908-04-30	180	A
USGS	10128500	1908-05-01	194	A
USGS	10128500	1908-05-02	209	A
USGS	10128500	1908-05-03	209	A
USGS	10128500	1908-05-04	209	A
USGS	10128500	1908-05-05	410	A
USGS	10128500	1908-05-06	488	A
USGS	10128500	1908-05-07	460	A
USGS	10128500	1908-05-08	488	A
USGS	10128500	1908-05-09	515	A
USGS	10128500	1908-05-10	515	A
USGS	10128500	1908-05-11	488	A
USGS	10128500	1908-05-12	460	A
USGS	10128500	1908-05-13	410	A
USGS	10128500	1908-05-14	410	A
USGS	10128500	1908-05-15	385	A
USGS	10128500	1908-05-16	360	A
USGS	10128500	1908-05-17	315	A
USGS	10128500	1908-05-18	338	A
USGS	10128500	1908-05-19	385	A
USGS	10128500	1908-05-20	460	A
USGS	10128500	1908-05-21	488	A
USGS	10128500	1908-05-22	542	A
USGS	10128500	1908-05-23	460	A
USGS	10128500	1908-05-24	435	A
USGS	10128500	1908-05-25	460	A
USGS	10128500	1908-05-26	460	A
USGS	10128500	1908-05-27	488	A
USGS	10128500	1908-05-28	460	A
USGS	10128500	1908-05-29	460	A
USGS	10128500	1908-05-30	488	A
USGS	10128500	1908-05-31	410	A
USGS	10128500	1908-06-01	435	A
USGS	10128500	1908-06-02	410	A
USGS	10128500	1908-06-03	360	A
USGS	10128500	1908-06-04	360	A
USGS	10128500	1908-06-05	360	A
USGS	10128500	1908-06-06	360	A
USGS	10128500	1908-06-07	360	A
USGS	10128500	1908-06-08	410	A
USGS	10128500	1908-06-09	460	A
USGS	10128500	1908-06-10	610	A
USGS	10128500	1908-06-11	995	A
USGS	10128500	1908-06-12	1400	A
USGS	10128500	1908-06-13	1400	A
USGS	10128500	1908-06-14	1680	A
USGS	10128500	1908-06-15	2110	A
USGS	10128500	1908-06-16	1400	A
USGS	10128500	1908-06-17	1230	A
USGS	10128500	1908-06-18	1070	A
USGS	10128500	1908-06-19	855	A
USGS	10128500	1908-06-20	925	A
USGS	10128500	1908-06-21	1070	A
USGS	10128500	1908-06-22	1310	A
USGS	10128500	1908-06-23	995	A
USGS	10128500	1908-06-24	925	A
USGS	10128500	1908-06-25	1150	A
USGS	10128500	1908-06-26	1490	A
USGS	10128500	1908-06-27	1780	A
USGS	10128500	1908-06-28	2000	A
USGS	10128500	1908-06-29	1150	A
USGS	10128500	1908-06-30	855	A
USGS	10128500	1908-07-01	890	A
USGS	10128500	1908-07-02	855	A
USGS	10128500	1908-07-03	855	A
USGS	10128500	1908-07-04	855	A
USGS	10128500	1908-07-05	790	A
USGS	10128500	1908-07-06	822	A
USGS	10128500	1908-07-07	728	A
USGS	10128500	1908-07-08	668	A
USGS	10128500	1908-07-09	555	A
USGS	10128500	1908-07-10	460	A
USGS	10128500	1908-07-11	410	A
